x,i_f,i_s,Coil1 Flux Linkage,Coil2 Flux Linkage,x-direction Magnetic Force
5,-1.0,1.0,0.023677264993696132,0.03276369355260081,1.0526311268982356
6,-1.0,1.0,0.02341122426213829,0.03371476946511467,0.6585835723228581
7,-1.0,1.0,0.023283907321146755,0.03415753647889515,-0.033867942391703834
8,-1.0,1.0,0.023357488868335646,0.03383746830314821,-0.7207248867950485
9,-1.0,1.0,0.02355976235353285,0.032969656847220544,-1.1612847554577677
10,-1.0,1.0,0.023837235849879103,0.03171649624634372,-1.5236334796831217
11,-1.0,1.0,0.02417565790596376,0.030210496218630863,-1.6609055486384812
12,-1.0,1.0,0.02448429621200259,0.028826352211819516,-1.3215124033591692
13,-1.0,1.0,0.02470522603632744,0.027876535546998992,-0.9684141283391864
14,-1.0,1.0,0.024852220623444467,0.027244608392675125,-0.7177832531555908
15,-1.0,1.0,0.02493412794069087,0.026802277931943404,-0.5416217447766491
16,-1.0,1.0,0.024987252699935784,0.026505056499318343,-0.41575628702772105
17,-1.0,1.0,0.02505581695605779,0.02628825426766805,-0.32526905896330166
18,-1.0,1.0,0.02507931454473238,0.02612459734922096,-0.2518181917223257
19,-1.0,1.0,0.02514001015145527,0.02600636530570951,-0.2008835091809159
20,-1.0,1.0,0.025161706476323847,0.02592240894996309,-0.15835371799665537
0,0.0,1.0,0.02692532041332015,0.026932731693945465,0.0001548791930810361
1,0.0,1.0,0.02609238954806323,0.02796596925563135,0.5781174526850758
2,0.0,1.0,0.025306960464205587,0.02934278443291464,1.214329511043294
3,0.0,1.0,0.024544839709704024,0.03119487098691566,1.8434385224408667
4,0.0,1.0,0.023838310863766882,0.03322370645879411,1.7952037989655956
5,0.0,1.0,0.023296263685706142,0.034870683587603875,1.4066256165809357
6,0.0,1.0,0.022922505099524686,0.03603994655716409,0.8815821450058782
7,0.0,1.0,0.022725102899856135,0.03658826685288804,-0.041345380838361256
8,0.0,1.0,0.022771701142236755,0.03622312162031612,-0.9565261630485598
9,0.0,1.0,0.022980481077223704,0.035194589586066534,-1.5429726814613387
10,0.0,1.0,0.02328687163138683,0.03370398327429005,-2.0114581461469294
11,0.0,1.0,0.023670661384961728,0.031908071513532005,-2.1797753334925805
12,0.0,1.0,0.024026340217439896,0.03024357074545408,-1.7427618969390075
13,0.0,1.0,0.02428712831751427,0.02906585554602652,-1.2833415661598637
14,0.0,1.0,0.024469361459824635,0.028246099681512492,-0.9557726366487788
15,0.0,1.0,0.024583134152876666,0.02764836051740807,-0.7200613806657447
16,0.0,1.0,0.02466550889962248,0.027221130703172166,-0.5531077914740989
17,0.0,1.0,0.024760556668257133,0.026893646240052773,-0.42757032513588833
18,0.0,1.0,0.024808662455001945,0.026635978763019798,-0.32920545562024833
19,0.0,1.0,0.024891919749637226,0.02643819552731386,-0.26188158305556003
20,0.0,1.0,0.02493437275112389,0.026286711676166873,-0.20479525401677368
0,1.0,1.0,0.02748480807356115,0.027492349449819337,-0.00019541358144484385
1,1.0,1.0,0.026428081661747968,0.02877774315380893,0.7300363908535588
2,1.0,1.0,0.025437300004772026,0.030447347409167026,1.5299056201227283
3,1.0,1.0,0.024481459625991134,0.032644340713587655,2.3261649621613323
4,1.0,1.0,0.02359968828095313,0.03502964551183915,2.2779709696101986
5,1.0,1.0,0.022915614481149274,0.03697609374410281,1.795900052862917
6,1.0,1.0,0.022434238355448,0.0383628892996149,1.1285722828077822
7,1.0,1.0,0.02216686408910782,0.0390161471216901,-0.04713728520788002
8,1.0,1.0,0.022186408972264756,0.03860628493000564,-1.2128700396174978
9,1.0,1.0,0.02240155798429674,0.037417778109371955,-1.9574121238343618
10,1.0,1.0,0.02273683822929324,0.03568996428195448,-2.542354055677909
11,1.0,1.0,0.023165799676310023,0.03360501606851439,-2.7439954645460642
12,1.0,1.0,0.023568426252768858,0.03166057095513139,-2.1958948450875546
13,1.0,1.0,0.023869051600578693,0.030255049662372083,-1.6199128432009067
14,1.0,1.0,0.024086508561508617,0.029247527380722296,-1.2069722181285754
15,1.0,1.0,0.02423213935435531,0.028494409059896215,-0.908225244736331
16,1.0,1.0,0.024343761272655102,0.027937186068356122,-0.69736297803497
17,1.0,1.0,0.02446529110599282,0.02749902847284533,-0.5356040746284967
18,1.0,1.0,0.024538003856412686,0.027147357139473714,-0.41143115267574165
19,1.0,1.0,0.024643822512850525,0.026870025980572657,-0.3259909060703342
20,1.0,1.0,0.02470703278818349,0.026651015605094048,-0.25294457621232885
0,2.0,1.0,0.02804422884464389,0.028051897702345587,-0.00011769690052586788
1,2.0,1.0,0.026763760766408067,0.029589374533553477,0.8946631520785246
2,2.0,1.0,0.025567684362250404,0.031551611073934886,1.8700007033262391
3,2.0,1.0,0.024418365213300677,0.03409269005338675,2.8505530898693614
4,2.0,1.0,0.023361637955957908,0.03683324281796491,2.8037193651911583
5,2.0,1.0,0.022535781858249514,0.039077850353823,2.2203026759869617
6,2.0,1.0,0.02194696767908318,0.04068096753511827,1.3993523281873181
7,2.0,1.0,0.02160985603968046,0.04143798119853224,-0.05123878584988408
8,2.0,1.0,0.02160221861248731,0.04098405604891716,-1.489543659225856
9,2.0,1.0,0.02182349738295877,0.03963688341903489,-2.404314337079569
10,2.0,1.0,0.022187512319323047,0.03767279357780678,-3.1161711011909063
11,2.0,1.0,0.02266128983796361,0.035300459781740026,-3.353306401279987
12,2.0,1.0,0.023110616151183396,0.03307714802666209,-2.6808153404398616
13,2.0,1.0,0.023451039696937025,0.03144398657618662,-1.9780695434290476
14,2.0,1.0,0.023703693532118326,0.030248815745981646,-1.4713436594308822
15,2.0,1.0,0.023881169374076573,0.02934036897796778,-1.1060820006846195
16,2.0,1.0,0.024022031340970938,0.028653182034375193,-0.8484984881738151
17,2.0,1.0,0.024170037617080926,0.028104371956778958,-0.6493546860719852
18,2.0,1.0,0.024267353848683223,0.02765870992674203,-0.49848260919205734
19,2.0,1.0,0.02439573169942414,0.027301838998560958,-0.3932013486732971
20,2.0,1.0,0.024479698731466337,0.027015306255302726,-0.3027949285453599
0,-2.0,2.0,0.051203643634433395,0.05120380022953591,0.0027317124739202267
1,-2.0,2.0,0.05061329166475591,0.052025136265879984,1.0908275873232447
2,-2.0,2.0,0.050045751835606556,0.053243975729817136,2.3240647604956646
3,-2.0,2.0,0.049501587592176974,0.05497012649938367,3.5393886146023923
4,-2.0,2.0,0.049015081038295084,0.05677846768311202,3.335657620815197
5,-2.0,2.0,0.048679444860154374,0.058128622544045404,2.531239773690909
6,-2.0,2.0,0.04848706537473104,0.059017430809555564,1.6039965356205832
7,-2.0,2.0,0.04842908039666632,0.05940297771873039,0.009449297774730157
8,-2.0,2.0,0.048567937796144066,0.05908964488130834,-1.5717140426501663
9,-2.0,2.0,0.04882015651156939,0.05825780568425599,-2.5966991286398815
10,-2.0,2.0,0.04914641830436442,0.05695085241479269,-3.52377122735051
11,-2.0,2.0,0.04954776874222064,0.05528042994040001,-3.909423883628617
12,-2.0,2.0,0.04991420655929125,0.05365414065878184,-3.002889224139105
13,-2.0,2.0,0.05017731707066611,0.05253869395887647,-2.055625561767737
14,-2.0,2.0,0.05034499137398014,0.05185207118493616,-1.414659240117151
15,-2.0,2.0,0.05040751145808263,0.05140619187444802,-0.9925366954153478
16,-2.0,2.0,0.050430355122439846,0.05115126636705842,-0.7165770134798933
17,-2.0,2.0,0.0504922765202223,0.05098739090513684,-0.535998700518443
18,-2.0,2.0,0.05048254532234001,0.05088930388158174,-0.4068008859068646
19,-2.0,2.0,0.05054174870980345,0.05083033207827141,-0.31560489366554184
20,-2.0,2.0,0.05053897248127966,0.05080742597375952,-0.2467806833419216
0,-1.0,2.0,0.051706431048546254,0.05170603405067212,0.0017480936586526958
1,-1.0,2.0,0.05093361091309292,0.052724863541132004,1.3245134724309628
2,-1.0,2.0,0.05020067466772269,0.05414941873150658,2.8050341215188253
3,-1.0,2.0,0.04950790248044897,0.05606896398701944,4.238350208986278
4,-1.0,2.0,0.048896679780633646,0.05803002755482916,4.015003559875636
5,-1.0,2.0,0.04846179855926191,0.05947863177213293,3.062524637886588
6,-1.0,2.0,0.04819090245433048,0.06044435827535684,1.9250558635858146
7,-1.0,2.0,0.04807818376508927,0.060866472797462386,-0.016441527855011757
8,-1.0,2.0,0.04818446406379082,0.06054568423474197,-1.9393393756242914
9,-1.0,2.0,0.048423053887849385,0.05967097993908882,-3.196294828957104
10,-1.0,2.0,0.04874833013498988,0.058303549891367545,-4.304913632315263
11,-1.0,2.0,0.049161339488032633,0.05653675147196949,-4.757251729655981
12,-1.0,2.0,0.04954862621051259,0.05478135854512524,-3.7163687483005567
13,-1.0,2.0,0.04983530885484933,0.053523257494360384,-2.6043204092979035
14,-1.0,2.0,0.05002683395013138,0.05269978017621218,-1.837258218354159
15,-1.0,2.0,0.05011282795985493,0.052132000339804425,-1.3126462664722014
16,-1.0,2.0,0.0501583609059051,0.05176922846158043,-0.9631490812388066
17,-1.0,2.0,0.05024154284376248,0.0515118769834106,-0.720211543182881
18,-1.0,2.0,0.050251272161773906,0.051333803683053035,-0.5455332557443582
19,-1.0,2.0,0.05032942762420724,0.05120567381518046,-0.4234949804267947
20,-1.0,2.0,0.05034375246805926,0.051123706081011557,-0.3297668394793646
0,0.0,2.0,0.052204014445942686,0.05220330171793917,0.0011925311413737703
1,0.0,2.0,0.05125412298406884,0.05341074201328727,1.5686169096144307
2,0.0,2.0,0.050360119163633886,0.0550263828609483,3.304013529445581
3,0.0,2.0,0.049523810013643074,0.05711703286435841,4.961229253947944
4,0.0,2.0,0.048794522299518375,0.059194620630319335,4.718443532441316
5,0.0,2.0,0.04825905027858327,0.06074814152005108,3.613167070004286
6,0.0,2.0,0.04790955123945477,0.06178880212108865,2.2575050738041504
7,0.0,2.0,0.04774330612814969,0.06223874508272971,-0.04169738071107816
8,0.0,2.0,0.04781533455645819,0.06191459664660664,-2.316939038858647
9,0.0,2.0,0.04803863803861993,0.06099893301164203,-3.8128553855970644
10,0.0,2.0,0.0483636715649037,0.059557414275708764,-5.1099674459463325
11,0.0,2.0,0.04878268606807232,0.05772322085301259,-5.6310123800273475
12,0.0,2.0,0.04918750970427552,0.05586031393461871,-4.452757502252099
13,0.0,2.0,0.049496060197985935,0.05447584915411909,-3.1702597159136485
14,0.0,2.0,0.049710225992028165,0.0535257734226937,-2.2707399204425074
15,0.0,2.0,0.0498188787004793,0.052842853424050665,-1.6411755810618445
16,0.0,2.0,0.04988651011067958,0.05237716846927488,-1.2158484794998934
17,0.0,2.0,0.049990652568742,0.05202936571924569,-0.9096764436537389
18,0.0,2.0,0.05001970847920754,0.05177325195356832,-0.688801421710893
19,0.0,2.0,0.05011670911467235,0.05157746944582419,-0.5342978466330308
20,0.0,2.0,0.05014809386302748,0.05143755017835317,-0.4143283204272958
0,1.0,2.0,0.052696054997296474,0.05269517844014433,0.0010664377042623576
1,1.0,2.0,0.051574858912670496,0.05408210993888375,1.822768424849326
2,1.0,2.0,0.05052418443427002,0.05587392847420363,3.819753083644367
3,1.0,2.0,0.04955046772014506,0.058111673135852394,5.702392046937315
4,1.0,2.0,0.04870533801016389,0.060293202980879056,5.444859152689233
5,1.0,2.0,0.048070438889598464,0.06194602867616063,4.182016044144399
6,1.0,2.0,0.04764738702734118,0.06303351606470589,2.599410406139191
7,1.0,2.0,0.047431604184943035,0.06348851553307627,-0.06651832979962721
8,1.0,2.0,0.047466214418819194,0.06317505194020666,-2.702645456290498
9,1.0,2.0,0.047668412907837694,0.06224433220555828,-4.4452157873040825
10,1.0,2.0,0.04798919610399252,0.060740820988573765,-5.938123522716443
11,1.0,2.0,0.04841364913484331,0.05883573567098483,-6.527228665639936
12,1.0,2.0,0.04883000798207238,0.05689275039116461,-5.210681472956604
13,1.0,2.0,0.04915916360878771,0.05539485407081501,-3.7526624137647433
14,1.0,2.0,0.04939501224142848,0.054328829197030575,-2.7146805142122785
15,1.0,2.0,0.04952559695572744,0.053537723201629195,-1.9778821080651237
16,1.0,2.0,0.049614806029278535,0.05297429508306929,-1.4745331913231101
17,1.0,2.0,0.04973965927737947,0.05253940652993005,-1.1043104864651108
18,1.0,2.0,0.049787910261995506,0.05220736463392665,-0.8365527242936133
19,1.0,2.0,0.04990365156598047,0.051945551401397526,-0.647980545972568
20,1.0,2.0,0.04995205623179984,0.05174883093992359,-0.5004426256987059
0,2.0,2.0,0.05318208337909954,0.0531811810883788,0.0013765815869915387
1,2.0,2.0,0.05189579892508134,0.05473814467227256,2.086507253348023
2,2.0,2.0,0.05069263367760252,0.05669302474431435,4.3509574624393155
3,2.0,2.0,0.04958754447173489,0.05905004107343371,6.460989128108191
4,2.0,2.0,0.04862810626481426,0.061336031833516956,6.1920852103196635
5,2.0,2.0,0.047899860517780966,0.06305505285958972,4.765471289090543
6,2.0,2.0,0.04741463320147869,0.06412735153913145,2.946131157983631
7,2.0,2.0,0.0471561845683961,0.06454828321272764,-0.0911009271712796
8,2.0,2.0,0.04714896222163747,0.06426830626468841,-3.092590439964272
9,2.0,2.0,0.04731875942083382,0.06338122443396271,-5.089370591088694
10,2.0,2.0,0.047626717985767036,0.06185525373024215,-6.786649725813817
11,2.0,2.0,0.048053044857204665,0.05988422184631507,-7.442491590252001
12,2.0,2.0,0.04847781165283584,0.05787723164912009,-5.98790010930418
13,2.0,2.0,0.04882410964990634,0.05628065049707774,-4.350723630554051
14,2.0,2.0,0.04908075172490261,0.05510789552342265,-3.1686057516926467
15,2.0,2.0,0.04923260811449913,0.054215965256001274,-2.3224975946290423
16,2.0,2.0,0.04934299566507033,0.05355993085294416,-1.7390441306942108
17,2.0,2.0,0.04948841853926807,0.053041503417932366,-1.3040216596766916
18,2.0,2.0,0.049555758898287165,0.052635894078387445,-0.9887299616213311
19,2.0,2.0,0.04969021711844352,0.052309779707969836,-0.76450679078513
20,2.0,2.0,0.0497556322106854,0.0520574267008604,-0.5880864300717675
